# evals,min,q25,med,q75,max,ave
1700.0,210.82253662510797,293.1181644237132,327.0111233325075,419.6266451978624,577.2490575483887,351.3451423718069
1750.0,206.12018783362657,274.7097594286358,309.79189220087017,382.44564829568213,551.373385441281,328.42722462929595
1800.0,151.39478470862105,222.45356498001502,267.7417062439154,314.10786310297703,510.486520937908,279.2788856871271
1850.0,140.33355955232625,170.47165002897816,222.74964182207572,275.5048954705848,495.5996584366568,235.82767866937863
1900.0,128.64756301682644,159.68973628432164,203.47394501133556,244.23805909840632,431.67614163852534,213.31507540785293
1950.0,97.77498527753855,139.2417728518352,179.65622367573468,217.92246917948523,293.973148834157,182.20751994434596
2000.0,97.77498527753855,133.7334559376681,159.2449804404211,193.6634958976824,263.98805153895125,166.5851652982787
2050.0,67.01316355682384,114.92344300587949,152.3919213845375,180.78988282060766,241.1373341042614,151.37524596480668
2100.0,57.21306832095529,98.03403940872438,124.35415887843723,153.43342893137236,241.1373341042614,129.54071059554536
2150.0,40.67314719769256,88.81544857307145,110.84958898881682,134.20018864550286,186.34069620016768,110.48040867046744
2200.0,38.49042924505551,73.71766945016921,95.38271048793723,108.5102836031532,179.62202970491535,93.60400790922141
2250.0,38.49042924505551,61.18098634705363,86.93602862019567,103.5183003223524,143.33438492829367,83.85506247862317
2300.0,32.898300889671994,56.307697851771245,71.02055220742972,88.23469060652772,132.75497236964645,74.5352997214207
2350.0,23.570295507416407,44.08606366769972,59.9407915884781,79.25950010235917,103.60193827730276,61.20631098251123
2400.0,23.570295507416407,37.39912253184962,47.752943499372435,67.07399457432275,103.60193827730276,52.27523765041962
2450.0,23.570295507416407,37.31126326720635,45.77266434529898,56.48321835990864,91.44941482754275,47.35192270471274
2500.0,18.03936181924828,32.672859379401956,38.15815360852274,49.648948493721726,85.3394044050371,41.801217919659464
2550.0,18.03936181924828,27.058121315713304,32.4352250143981,42.234268045528594,58.763131456788784,34.80689551747083
2600.0,14.055986719337813,23.278240128918256,27.234904291279694,35.645750669498796,54.07379086232268,30.09130368466533
2650.0,13.57754261397134,20.781202456169325,24.627468246746556,31.74485167131147,47.79923020439184,26.377845064372018
2700.0,11.846945390193582,15.960693386498587,20.42203081020106,28.103305015255934,41.93019667341949,22.600771705334907
2750.0,8.841156592953505,14.608615873709484,18.353733349857958,23.85193667335345,36.24396165205014,19.570178401616317
2800.0,8.091641331596744,12.288766535605575,16.674863735922514,20.48727608950177,35.49643628511603,17.28211396844731
2850.0,6.609170684610027,10.763348705685813,14.301236183126179,19.44339589070176,25.02035233836644,15.02689981526221
2900.0,6.040308454936302,9.713030114762638,11.714749710982469,14.70270356293447,23.604296380794352,13.062226101389511
2950.0,5.9586100509519175,8.002175414203165,10.306144125088085,14.70270356293447,21.025374254932263,11.718174053657016
3000.0,4.9697593284516355,6.880611848841154,9.746087246310456,12.907579825917864,20.373100519645146,10.55933714441905
3050.0,4.783288005018192,6.257531755885972,9.662382761559765,10.604879479021324,17.721870871816414,9.430818683380242
3100.0,3.9286563624885855,5.75829440947855,7.881084515455418,9.799757027899332,16.116554809625203,8.378758216902918
3150.0,2.8437919150198567,4.770454863658214,6.794789657586041,9.055113248423794,12.422992018299635,7.110450750756944
3200.0,2.4297052373139487,4.214499176332794,5.965875279376329,7.618076601252699,12.224742560903708,6.2925085214137395
3250.0,2.4297052373139487,3.5990822630677584,4.834164508232952,6.141174474439829,11.863348209091352,5.369284383684227
3300.0,2.4297052373139487,3.4753678616937216,4.146068208314354,5.509932340979757,7.996904156425662,4.67515351158093
3350.0,1.0586069314271527,2.804016270494118,3.9697226961103973,5.204682217877655,7.7561932382600975,4.050702120472804
3400.0,1.0586069314271527,2.548572761724587,3.737227034555941,4.87963282014484,7.251147257970209,3.7662228307860857
3450.0,1.0586069314271527,2.2517526501629996,3.4526480623247213,4.256574540048035,6.39602987664468,3.3714180160861087
3500.0,1.0586069314271527,1.879562983010228,2.9677342746437816,3.482494271263855,5.889135844534456,2.8139360177736363
3550.0,1.0586069314271527,1.7084941252741732,2.4564702069931625,3.0458533783431947,5.3323152442062165,2.5201025678357185
3600.0,1.018418932887211,1.4065104272914706,2.051733943404931,2.6330731727179524,5.212698808291485,2.195403355876347
3650.0,0.8222727528210194,1.198727675660094,1.5839913759728952,2.4672612885438765,3.640154917169281,1.821508552191436
3700.0,0.6589486905170653,0.9953240156176373,1.4069848664568423,1.868421399730912,3.572260455967742,1.5536692551928926
3750.0,0.6589486905170653,0.9079535367527632,1.2345991409307737,1.7910425218362984,3.303455987630758,1.4041292563761893
3800.0,0.42549594706816857,0.7936196825897468,1.057145298860445,1.598379728706751,3.303455987630758,1.25264147958866
3850.0,0.42549594706816857,0.6567567280172639,0.9811947449499958,1.3985275353459947,2.5854270092096048,1.0740133778255776
3900.0,0.35245345613644047,0.6063986460700821,0.8879890167201954,1.09195946686793,2.5854270092096048,0.9332683330178758
3950.0,0.2823801632610697,0.5741211587597288,0.6987658736102969,0.9554166486498059,2.570708555741899,0.834351559964319
4000.0,0.27613333575055227,0.46870060873826414,0.6284019295132571,0.8287478813842143,1.651581791648932,0.6852206137430491
4050.0,0.2358096977975794,0.3852331694097252,0.5165424717993322,0.7507972736404991,1.651581791648932,0.6030099907231965
4100.0,0.188080159687841,0.3460936622425748,0.42383039805209266,0.6286253786042586,1.208308740057341,0.5134447063818408
4150.0,0.16972770018176064,0.30127559324045894,0.39544823774925986,0.539580293641795,1.085312441841381,0.4620179933051079
4200.0,0.16972770018176064,0.27724923244915906,0.34454654566799625,0.49309827206181867,1.0160916282079924,0.40012755156512964
4250.0,0.14807079109652238,0.25080244263433177,0.30152747269655145,0.4165551470756701,1.0033203851235026,0.35035062154894875
4300.0,0.10756474746249121,0.21507654443602273,0.2666358462363203,0.35918798791275,0.960108882514716,0.31369392513037275
4350.0,0.07106670952589766,0.19076740277339718,0.2509466246772083,0.3034174130879481,0.8471060560611505,0.2748708675859698
4400.0,0.07106670952589766,0.15657856621962085,0.21786577824262895,0.27708509411619264,0.7791379429445011,0.24434898094946042
4450.0,0.07106670952589766,0.1440267978859828,0.18424188998071142,0.24103190506167843,0.591000844737332,0.20767548880004272
4500.0,0.04059588053479921,0.1164089174308035,0.15526975193389103,0.22497273885284702,0.591000844737332,0.1881820917257239
4550.0,0.04059588053479921,0.10203984768947844,0.13816172607422847,0.18526438142952406,0.5268446911366799,0.16360459688263856
4600.0,0.04059588053479921,0.08550031819241741,0.11800645979701938,0.17434385906467054,0.5134334862311738,0.1468596438344474
4650.0,0.03461554076061367,0.07777113901000293,0.10604442506483411,0.13601455937597987,0.474569917695006,0.13097652132517462
4700.0,0.034407589971449305,0.06498992779763049,0.08987665456004978,0.12745529054063007,0.41295835518316826,0.11380105479016238
4750.0,0.034407589971449305,0.06062694486430363,0.07673067669436454,0.10576366927434394,0.3862211443466983,0.10234147552898208
4800.0,0.021059585388683705,0.049227511933879343,0.07094930861386745,0.0902233208828373,0.3630148950032858,0.08760702349313491
4850.0,0.021059585388683705,0.04351828513816058,0.05405777176186323,0.07908355168934122,0.3630148950032858,0.07551387010611095
4900.0,0.021059585388683705,0.03435476352808939,0.04695749849335674,0.06549879028814072,0.33605214510989684,0.06891140633158448
4950.0,0.018091896727625952,0.03155210007507314,0.037806845359306965,0.04804885408973729,0.29691778108855377,0.057361106944235574
5000.0,0.016501571148417216,0.025533973797953725,0.03345152625410018,0.04768783488755737,0.2931264237918005,0.05062098311397543
5050.0,0.01298131434464665,0.022973192368924547,0.031158503150417766,0.046770137252195906,0.24350352878012693,0.044116230519092095
5100.0,0.010910982481379526,0.01901898863840312,0.028595670366636773,0.036090955511881906,0.21574456977158343,0.03830551925283139
5150.0,0.010910982481379526,0.015319368738074728,0.023873529190980132,0.03403579657964011,0.21574456977158343,0.033993748790154786
5200.0,0.008300757533804722,0.015319368738074728,0.02075862915778328,0.02854461657364496,0.2130890356343849,0.031414047609229216
5250.0,0.00565648535198726,0.014738488280371345,0.018701375677168168,0.023416347032035136,0.1927513912282209,0.027418215448825497
5300.0,0.005133004317265058,0.012263303949581115,0.015165928931141838,0.022281318054662866,0.16947738638548057,0.024122157373059172
5350.0,0.0037170624477350575,0.010074149149564606,0.013127194580430686,0.018196371089819616,0.16947738638548057,0.020161593074319046
5400.0,0.0037170624477350575,0.008933224140038908,0.01125966738177217,0.01617614428620919,0.14778374788589016,0.01825512525233418
5450.0,0.0037170624477350575,0.007748018913555848,0.010242872337331907,0.01410541553050037,0.132096086840345,0.015934989564190632
5500.0,0.002672793870806649,0.006000708362908867,0.008411422071088245,0.012401779663102673,0.1192786764812388,0.014061786126867768
5550.0,0.002495776566671879,0.005099214738205112,0.007935430301691391,0.011515185113195764,0.11672840408794873,0.012926968281357538
5600.0,0.002495776566671879,0.004261780712507227,0.006492867629898135,0.009669478876699038,0.109236929851328,0.01101950880909932
5650.0,0.002495776566671879,0.0039378657241804,0.005492207372574252,0.00797943239188351,0.09733200215731311,0.009767808285586887
5700.0,0.0019995309806730495,0.003741794157855388,0.00516561183559979,0.00608535404904584,0.08200449232123731,0.008224762752389024
5750.0,0.0011023184767101387,0.003419623184632677,0.004772659675385744,0.005831178163187317,0.08177984220500877,0.007808292903176827
5800.0,0.0011023184767101387,0.002814551238924178,0.004005224909540036,0.005171077031798906,0.05923253235485058,0.006365069521413689
5850.0,0.0009536561464954179,0.0024806142012826857,0.003459613468800944,0.004567344131596789,0.05923253235485058,0.005851558623765002
5900.0,0.0009536561464954179,0.0021147940174071666,0.0029629222547179488,0.0036558930982899676,0.04038417189293634,0.004762599028497536
5950.0,0.0009536561464954179,0.001935173258929294,0.0026784835646784834,0.0030410616493882106,0.03614406496493054,0.0042957795615116996
6000.0,0.000878079729797565,0.0016133798389960051,0.002208070273267625,0.002898939672434263,0.03614406496493054,0.0038105882098956917
6050.0,0.0007867103937618989,0.0014096941320225365,0.0019478823518682678,0.002643276264770545,0.029466153360430996,0.0032438691387556952
6100.0,0.0006676670226493349,0.00122850626349809,0.0016863535717463749,0.0023879382314485153,0.024396070531476317,0.002842535117588693
6150.0,0.0005810306169500649,0.001072226033461726,0.001430733038400813,0.0018299877365738429,0.024396070531476317,0.0024672844494488862
6200.0,0.0003759348007140101,0.001026938767758574,0.001236210916436499,0.0016264641373838402,0.020603677153166158,0.0021164078630069275
6250.0,0.0003759348007140101,0.0008445608337061936,0.0010256555623924116,0.0014249726921591694,0.018546812080485368,0.001796468674237813
6300.0,0.00035758566585101864,0.0006439823647168469,0.0009385945329969674,0.0011620879907493018,0.007672678131554767,0.001300292862116598
6350.0,0.0003407762265510516,0.0005620969914970179,0.0009020985401268538,0.0010326703764021892,0.006825779806396466,0.0011410269510334936
6400.0,0.0001890333476068892,0.0005473803778136732,0.0006994956952731101,0.000961692886549382,0.006825779806396466,0.00104023952947539
6450.0,0.0001890333476068892,0.00043909857387080744,0.0006021355351322709,0.0008628445390157952,0.006825779806396466,0.0009680824044953189
6500.0,0.0001890333476068892,0.00039028694471961997,0.0005516739255412874,0.000699588291523175,0.006825779806396466,0.0008682025198367644
6550.0,0.00014264195042465292,0.00034737899099208735,0.0004494527644825369,0.0006907621610653089,0.006825779806396466,0.0008013450857604561
6600.0,0.00014264195042465292,0.00029389534359207197,0.0003840050167437139,0.0006094790999298749,0.005681446625524526,0.000650188676691362
6650.0,0.00014264195042465292,0.00023212098919157936,0.00032975296228999584,0.0005478101826855192,0.005503853356427321,0.0005954433160182299
6700.0,0.0001115387541736156,0.00022992601101519113,0.0002900747327663004,0.00044625620107949357,0.005236679200051493,0.0005631648482876659
6750.0,0.000110402830557859,0.00020009957760738577,0.00028283841132629853,0.00040124103224112306,0.0037548229167073694,0.00047534418394614764
6800.0,0.000110402830557859,0.00016873079081509125,0.00023071409895974082,0.00032280629359892244,0.0033744344515630144,0.0004171316298615456
6850.0,9.21564130940682e-05,0.00015520062249298116,0.0001976234475070894,0.00026159658191302136,0.0033744344515630144,0.00037320679062176077
6900.0,6.764596921378725e-05,0.00013687577514436504,0.0001689718777336051,0.0002483942554579442,0.002989615576401569,0.00033135464881135454
6950.0,6.764596921378725e-05,0.00010849397763950138,0.00014879542227765887,0.000190799237195897,0.002101006310126531,0.00026054477049713477
7000.0,5.1004898421801135e-05,8.962573798617777e-05,0.00012985550684343594,0.00017167601303056282,0.002000564847713332,0.00022770824551108037
7050.0,2.7076143099192e-05,8.637639950009544e-05,9.787783681342046e-05,0.00014657006353145224,0.0019710494238338134,0.0001988661874981321
7100.0,2.7076143099192e-05,7.943014678723965e-05,8.976380798356206e-05,0.00012621912642509414,0.0014815093748372483,0.00016964099079033688
7150.0,2.3894178853492402e-05,6.375070893517747e-05,8.024380086616882e-05,0.000104914222806085,0.001438970400690556,0.0001495335852473272
7200.0,2.3894178853492402e-05,5.4473016607377506e-05,7.138994405429892e-05,9.580975026160746e-05,0.0013822869329689399,0.0001330544887557282
7250.0,2.1164699751906006e-05,4.999878274356682e-05,6.277111812643277e-05,7.245311883933542e-05,0.0010763222432298397,0.00011357796605264633
7300.0,1.9536831679492355e-05,4.288864453459481e-05,5.2874022433423746e-05,6.901138181131524e-05,0.0007162518136558051,9.420585826881913e-05
7350.0,1.7440512243688732e-05,3.599502260686145e-05,4.731657026677745e-05,6.304589082337651e-05,0.0007162518136558051,8.588543222680134e-05
7400.0,1.2165453081309836e-05,3.11644221386615e-05,4.196003934813532e-05,5.4717219783803676e-05,0.0004906870623446109,6.892438588570903e-05
7450.0,1.124386149005594e-05,2.3827331560130162e-05,3.750377787775804e-05,5.1998889190224495e-05,0.0004906870623446109,6.210117705000184e-05
7500.0,6.886065522147553e-06,2.217331334291911e-05,3.105738057715847e-05,4.693076749213666e-05,0.00031374097345004167,5.1209961040265784e-05
7550.0,6.886065522147553e-06,2.1708002001272794e-05,2.8560783993342974e-05,4.087655139146614e-05,0.00022387160514519163,4.4633971793721555e-05
7600.0,6.886065522147553e-06,1.899322197393387e-05,2.5342253008368876e-05,3.703455158394327e-05,0.0002183769914206036,4.161768287492226e-05
7650.0,5.485981713693946e-06,1.8731976813000116e-05,2.2329959301105216e-05,2.9446154587123442e-05,0.0002183769914206036,3.6136786930193745e-05
7700.0,3.6332568700320895e-06,1.4732660518720117e-05,1.9651179035394303e-05,2.699938033711525e-05,0.0002183769914206036,3.169860876325356e-05
7750.0,3.6332568700320895e-06,1.144203881317932e-05,1.6394908059076045e-05,2.301341400373917e-05,0.00017641845876519902,2.818245941323896e-05
7800.0,3.6332568700320895e-06,9.696974810995449e-06,1.5669062842102024e-05,2.0231875200952943e-05,0.00013931200368163513,2.34895964817949e-05
7850.0,3.2367800146986847e-06,7.538374117848012e-06,1.3945454911362241e-05,1.880393180431077e-05,0.00013931200368163513,2.0632356746351903e-05
7900.0,2.374771603747797e-06,7.284768663188774e-06,1.118316503862707e-05,1.4725608084144013e-05,0.00013098893735893829,1.7902199998604004e-05
7950.0,2.374771603747797e-06,6.2835001506782785e-06,8.29076018697541e-06,1.1829534592959501e-05,0.00013098893735893829,1.5894814779477856e-05
8000.0,1.88822656037374e-06,4.707873868250888e-06,8.158481604144411e-06,1.0082944841055102e-05,9.12141379478088e-05,1.287509977921695e-05
8050.0,1.8582565900074595e-06,4.311742594251085e-06,6.906630060997234e-06,8.801374779256209e-06,7.093505224750512e-05,1.1340436235076306e-05
8100.0,1.77220304761807e-06,3.707545246343169e-06,6.513440422133991e-06,8.017955873633972e-06,7.093505224750512e-05,1.0101003501736738e-05
8150.0,1.4465838370123616e-06,3.1942200124586095e-06,4.798249697090393e-06,7.086669454657402e-06,7.093505224750512e-05,8.826309646055788e-06
8200.0,1.0371994588124938e-06,2.680910418908648e-06,4.6033190404298e-06,6.266944740131679e-06,6.720741800749739e-05,8.046445968313082e-06
8250.0,1.0371994588124938e-06,2.680910418908648e-06,3.840510137330408e-06,5.194653096426457e-06,5.4106005090887645e-05,6.4423074695183655e-06
8300.0,1.0371994588124938e-06,2.384752309135622e-06,3.642344680446997e-06,5.0062644509983285e-06,3.8441094893382174e-05,5.431522907828806e-06
8350.0,7.077417330314144e-07,1.9745073608138533e-06,2.9471554329935536e-06,4.4877282134916704e-06,3.8441094893382174e-05,5.061517849833234e-06
8400.0,6.467891577067054e-07,1.834407972851705e-06,2.682132327243483e-06,3.369583795539937e-06,2.81047179624602e-05,4.291453783356315e-06
8450.0,6.004586531815898e-07,1.5358487310921161e-06,2.110489982737833e-06,3.1010600605967366e-06,2.81047179624602e-05,3.6990742054460537e-06
8500.0,3.968800035109497e-07,1.3756616377131715e-06,1.918782194814663e-06,2.6044050081196938e-06,2.81047179624602e-05,3.368885709192706e-06
8550.0,2.2655827668368347e-07,9.962033128903308e-07,1.631195246144949e-06,2.4325279606080996e-06,2.4374385143748837e-05,2.868035344735227e-06
8600.0,2.2655827668368347e-07,9.962033128903308e-07,1.4914144296734695e-06,2.1070922941390992e-06,2.228186147094413e-05,2.58045146502911e-06
8650.0,2.2655827668368347e-07,9.907536862513856e-07,1.2387935816131354e-06,1.938464351532578e-06,1.7251042872991772e-05,2.251578559390275e-06
8700.0,2.2027280996101393e-07,6.530166143414606e-07,1.1799594283041944e-06,1.6100357807948562e-06,1.548172017597757e-05,1.9841174133240106e-06
8750.0,2.025241919284177e-07,6.47657906306317e-07,1.107399458351729e-06,1.3751645928433076e-06,1.548172017597757e-05,1.8256153177343635e-06
8800.0,1.6320059671097102e-07,6.371387854213218e-07,9.124566903688822e-07,1.3485342371488894e-06,1.2083573214661056e-05,1.5912302627612306e-06
8850.0,1.6320059671097102e-07,4.86864084686057e-07,8.066409935149371e-07,1.2268542771304131e-06,1.1506146172903925e-05,1.3846425868320237e-06
8900.0,1.3656858109118341e-07,4.830347796826119e-07,6.513286350598334e-07,1.0712214155131907e-06,1.0137367780845612e-05,1.1656249169839517e-06
8950.0,1.3158255986336386e-07,3.473294370514528e-07,5.883249484622528e-07,7.717714157892009e-07,1.0122176122494116e-05,1.0474872377636969e-06
9000.0,1.1029207730948828e-07,3.218631292785601e-07,5.312419142264396e-07,7.073452481699386e-07,5.9691797778188574e-06,8.444256720470471e-07
9050.0,7.838833165224902e-08,2.7627509891320056e-07,4.713255914977351e-07,6.55684211535458e-07,5.9691797778188574e-06,7.746400290265191e-07
9100.0,6.871766289825823e-08,2.4205639692240314e-07,3.614627752715628e-07,6.349740882521363e-07,4.740225761716535e-06,6.444307075211891e-07
9150.0,3.334690626871258e-08,2.2032038822965968e-07,2.896696430614911e-07,5.054975388777516e-07,4.740225761716535e-06,5.914523609071745e-07
9200.0,3.334690626871258e-08,1.936385277475324e-07,2.464350207427338e-07,4.534980358095122e-07,4.008235009534167e-06,4.976835774969358e-07
9250.0,3.334690626871258e-08,1.5794199904738228e-07,2.1572985901493335e-07,3.836790834199486e-07,2.2866639485079e-06,3.8550483003361376e-07
9300.0,3.334690626871258e-08,1.3977634708529816e-07,1.929670138453072e-07,3.2107691093724405e-07,2.2866639485079e-06,3.478867817168264e-07
9350.0,3.334690626871258e-08,1.134455535496901e-07,1.7224677793219526e-07,2.911161305816795e-07,2.2866639485079e-06,3.2338053330045646e-07
9400.0,3.334690626871258e-08,1.1118562963254294e-07,1.3224674620620687e-07,2.3159426000900774e-07,1.8668897630542873e-06,2.659113925594327e-07
9450.0,3.334690626871258e-08,9.049796451075009e-08,1.2666049503860347e-07,2.005083177036589e-07,1.8668897630542873e-06,2.4703353617107093e-07
9500.0,2.818091658410272e-08,7.83843762445714e-08,1.1961776622623303e-07,1.757269657739756e-07,1.8540028556302067e-06,2.2004415818242027e-07
9550.0,2.4802810447201215e-08,6.405486181853803e-08,9.861828955014123e-08,1.7182254949945313e-07,1.297170017261144e-06,1.7350638078310856e-07
9600.0,1.670833000755437e-08,6.081888982659541e-08,9.478261532028448e-08,1.385935332473544e-07,1.297170017261144e-06,1.6291594050439e-07
9650.0,1.670833000755437e-08,4.784614804232132e-08,7.965693491581775e-08,1.2776331973249003e-07,9.568342812211218e-07,1.3763254869860459e-07
9700.0,1.670833000755437e-08,3.81884541528779e-08,7.228396333845341e-08,1.1289154699275718e-07,9.568342812211218e-07,1.2526452056666235e-07
9750.0,1.0756896442481124e-08,3.7201526462948126e-08,5.875017380601599e-08,8.697148785154786e-08,8.391270475632254e-07,1.0425741686734112e-07
9800.0,1.0756896442481124e-08,3.2677848740703685e-08,5.3623941076138126e-08,7.908434513197535e-08,7.536696637973944e-07,8.792012155158313e-08
9850.0,9.897154800628466e-09,3.0174005660701694e-08,4.1874075460605984e-08,6.095004786431546e-08,6.43162483080329e-07,7.457526231520936e-08
9900.0,9.897154800628466e-09,2.7294664431350436e-08,4.136214417030977e-08,6.080127379694007e-08,3.574493050361902e-07,6.309908670713662e-08
9950.0,7.275850097039567e-09,1.8830837503404802e-08,3.359706154584447e-08,5.778425210607868e-08,3.574493050361902e-07,5.659838807343295e-08
10000.0,6.144261838446217e-09,1.746849972481427e-08,3.167095584581959e-08,5.2180028643720784e-08,3.574493050361902e-07,5.27288937630722e-08
10050.0,5.329847527764809e-09,1.6230127048610047e-08,2.5987944186308724e-08,3.6779894177694875e-08,3.574493050361902e-07,4.0817144557805064e-08
10100.0,3.8676914135028305e-09,1.3157637161142084e-08,2.343330038622517e-08,3.4434492255881586e-08,3.099945526473517e-07,3.6611220892081766e-08
10150.0,3.6335796661364596e-09,1.2239733467893142e-08,2.1131511350775494e-08,3.034405721333161e-08,2.6447614020357375e-07,3.2914171014224295e-08
10200.0,2.8330954060542965e-09,1.1550304515990788e-08,1.6878517626091037e-08,2.6848866279146512e-08,2.6447614020357375e-07,3.0107201899174715e-08
10250.0,2.6884430737648134e-09,8.87813902633267e-09,1.3846412392844464e-08,2.5170450831285153e-08,2.617202780614949e-07,2.748072724602714e-08
10300.0,2.6884430737648134e-09,7.951907644630504e-09,1.3039494505794045e-08,1.6334793693061628e-08,2.2682444656226465e-07,2.3855792419444404e-08
10350.0,2.143587125301637e-09,6.777493535722426e-09,1.1284472176555516e-08,1.6129882429930182e-08,1.5412527543706162e-07,2.0100577814527972e-08
10400.0,1.935717643389601e-09,6.267924167040614e-09,1.0006545472326544e-08,1.4214245258280606e-08,1.4939519270063162e-07,1.8110663527765144e-08
10450.0,1.935717643389601e-09,5.760615764585341e-09,8.563475213291043e-09,1.2921401426894379e-08,1.379719397148681e-07,1.5586467740515684e-08
10500.0,1.907097713890055e-09,3.968526820932475e-09,7.054437179089768e-09,1.0858310854899418e-08,1.0827083400166377e-07,1.3168075846748837e-08
10550.0,1.478379924415253e-09,3.780810014630366e-09,7.0177671615004415e-09,9.736732090139442e-09,6.93903685185397e-08,1.080891895753301e-08
10600.0,1.2547076233254642e-09,3.4364959649365676e-09,6.255362042730059e-09,7.921449123240296e-09,6.93903685185397e-08,9.598401112299673e-09
10650.0,8.971264004321673e-10,2.7614180634755046e-09,4.767939518254752e-09,6.9633621211575435e-09,6.463953317199025e-08,8.357929968179212e-09
10700.0,6.167219935690669e-10,2.7614180634755046e-09,4.2319329757462766e-09,6.594810279210862e-09,5.3131404037279036e-08,7.250137987005124e-09
10750.0,3.5131768057961056e-10,2.323026970275523e-09,3.608452219089203e-09,5.794065585339491e-09,4.96399362999966e-08,6.525085468770135e-09
10800.0,3.5131768057961056e-10,1.9456003137120594e-09,2.9968028760611444e-09,5.058097416710178e-09,4.96399362999966e-08,5.6444263563785446e-09
10850.0,3.5131768057961056e-10,1.7635104795552309e-09,2.6096049460249808e-09,4.444513796852255e-09,2.6998529808560245e-08,4.4798109355574815e-09
10900.0,3.5131768057961056e-10,1.4147699718234315e-09,2.4119529034312372e-09,3.9780265513718595e-09,2.6998529808560245e-08,4.126507009321373e-09
10950.0,3.269646623644369e-10,1.2016929681017518e-09,2.1522982322889745e-09,3.492648524351989e-09,1.964916653213577e-08,3.5970709729585834e-09
11000.0,3.269646623644369e-10,1.080944441812319e-09,1.7403059011105835e-09,2.999971505270447e-09,1.964916653213577e-08,3.191249885669183e-09
11050.0,3.269646623644369e-10,9.405839043899437e-10,1.6864142448182216e-09,2.296955525748458e-09,1.964916653213577e-08,2.663614481264934e-09
11100.0,2.2466392312522966e-10,8.290721621871587e-10,1.3582270196986576e-09,2.1862348469611338e-09,1.6170377212421963e-08,2.3122353569058253e-09
