# evals,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30
600.0,6414.606651756509,7147.068402106822,5804.161090222611,6705.188193348128,9296.53232935108,8611.01007043237,8302.99761459141,7208.813303105888,4765.663482416348,5923.385122945201,6542.829294278496,6413.237367615184,8445.03423930845,7794.950203143974,10200.34975897344,6594.632674444708,7151.414729365331,3798.44485848966,7779.781727060432,9691.323898724824,8857.524306242518,6230.179727823814,6715.347581078983,8842.09565027337,5935.055122793559,8919.90771747893,10040.602616679034,7559.650162908962,7659.719408226443,3565.4330108130607
650.0,6414.606651756509,7147.068402106822,5804.161090222611,6705.188193348128,6982.656362406345,8369.100899000403,6818.206987863528,4827.497247296233,4765.663482416348,5905.38239926847,6542.829294278496,6413.237367615184,8008.971035120881,7794.950203143974,5219.767461203072,5303.8459165457625,7151.414729365331,3798.44485848966,7779.781727060432,7145.6584787125485,6681.291781801149,6230.179727823814,5306.218289637542,7542.837062168659,5401.198739471747,8138.427308722504,8230.460417394894,5286.561374117568,7022.492920740405,3565.4330108130607
700.0,5810.470289081558,5541.961223035755,5798.443833902666,4248.168956538306,6057.334571494035,4791.030143687592,6102.348236823324,3403.5302450918066,4765.663482416348,4628.67363144431,6542.829294278496,6413.237367615184,6051.01706576341,5373.161359002982,5219.767461203072,4030.6332715924304,5750.913107709841,2889.242790588013,5745.08739648904,7145.6584787125485,6681.291781801149,5843.402524784785,5306.218289637542,4611.097879050668,5154.539670643921,5631.505383300133,6174.705650326705,5286.561374117568,4713.301982184857,3565.4330108130607
750.0,5810.470289081558,3930.4309288465993,4383.421183400215,3943.242949072692,4855.450710529436,4570.158147061404,5812.90474402989,3403.5302450918066,4274.62561766631,4628.67363144431,5715.492268243848,4951.734466621436,5059.719109276856,4844.100989018147,5053.797628141356,4030.6332715924304,5750.913107709841,2889.242790588013,5745.08739648904,5184.41482684261,5980.61476253548,5330.481792988965,3572.3024314784498,4611.097879050668,5154.539670643921,5078.085165519686,5855.375297247659,5286.561374117568,4104.187814543313,3565.4330108130607
800.0,4962.491882920627,3646.051201572128,3025.1083976036166,2682.9629024138035,1810.4974970980968,3770.196774549343,4460.322828690656,3403.5302450918066,3959.798815570232,4628.67363144431,5715.492268243848,4951.734466621436,5059.719109276856,4013.722676819497,5053.797628141356,3225.5280961954204,5255.8491217125,2889.242790588013,4146.3888647821495,5184.41482684261,5873.917570593737,2728.999794457148,3315.5604568719764,4493.453551078265,5154.539670643921,4832.358042352901,5012.050634329064,5286.561374117568,3403.7477719710128,3565.4330108130607
850.0,4502.402254520942,3646.051201572128,3025.1083976036166,2682.9629024138035,1810.4974970980968,2178.285029382355,3806.0576480438153,3335.6267965776665,3959.798815570232,3940.3057280684,4536.416282473908,4100.088458660558,4791.599067975623,3854.739293305837,5053.797628141356,3039.842300738177,3679.32598644117,2889.242790588013,4058.960143510312,5105.9255883237565,4274.853842089382,2195.626731566285,1961.777913561812,3856.939895324851,4825.441793880166,2557.201799219052,4817.725174975669,3455.358409017344,3076.219584628576,3565.4330108130607
900.0,3982.594650181671,2922.641908304163,2051.382831277272,2682.9629024138035,1810.4974970980968,2178.285029382355,3605.065253305817,3335.6267965776665,2844.369926374379,3133.4790506556888,4230.237358992075,3549.0936262343384,2964.325499565084,3396.3139694403458,5053.797628141356,2846.1253853206417,3679.32598644117,2459.7251793687287,3111.086988057657,4395.620832645095,3263.619059075585,2195.626731566285,1961.777913561812,2399.558863970609,4433.1541463473495,2543.344890795924,4168.809052442472,3348.6387545529265,2351.7803999900807,2464.4231256395
950.0,3024.431789737688,2889.5839039506554,1629.6583728023868,2581.996907545975,1810.4974970980968,2178.285029382355,2569.9467417624573,2883.888921426142,2844.369926374379,3133.4790506556888,3647.5830512777266,3549.0936262343384,2964.325499565084,3318.990630211324,3785.450920467405,2365.534435268308,2380.0282552628846,2213.9602642795644,2889.978684293425,1982.0673378622923,3263.619059075585,2195.626731566285,1912.8518771437473,2399.558863970609,4433.1541463473495,2543.344890795924,3982.2241874227816,3348.6387545529265,2294.674736415999,2464.4231256395
1000.0,3024.431789737688,1267.8583432043827,1561.3557750983489,2207.975077562276,1774.1989744716084,2178.285029382355,2569.9467417624573,2233.733488772071,2549.6133064003225,3069.7476407805893,3157.3903205411375,3239.7004063302916,2964.325499565084,3019.3093193943528,3785.450920467405,1861.226025756229,2009.9426535496343,1758.964653125959,2889.978684293425,1982.0673378622923,2861.054672343727,2195.626731566285,1646.4353546756215,2399.558863970609,4433.1541463473495,2105.909888231476,2508.329223109715,3348.6387545529265,2294.674736415999,2464.4231256395
1050.0,2563.052444078688,1267.8583432043827,1561.3557750983489,1692.236160299949,1774.1989744716084,2178.285029382355,2100.841167325839,1996.6090004395064,2026.9776906287916,2655.279447456941,2186.951958868185,1981.8629053921304,2938.55697068328,2471.472861043385,3269.7468334625128,1343.859712956282,2009.9426535496343,1758.964653125959,2672.2432763864085,1982.0673378622923,2007.1509176324785,1085.6044617392552,1329.006943379176,1885.7716230864576,3241.9701703734436,2105.909888231476,2139.5908341492254,2268.0536076838935,1565.4654823121173,2380.285026959194
1100.0,1869.6892364453863,1267.8583432043827,1282.6034780407324,1692.236160299949,1774.1989744716084,1960.0988530592929,2100.841167325839,1700.9544735736804,1718.773354164167,969.5325008462538,1748.0437680331156,1973.2068272031388,2050.5810749861234,2471.472861043385,2553.7793432314343,1343.859712956282,1687.4739333083976,1758.964653125959,2243.286327169425,1841.6270986782731,2007.1509176324785,1085.6044617392552,1329.006943379176,1810.8440063693224,1886.0239351714104,1567.3000980198788,1803.820561523892,2019.652237727665,1565.4654823121173,1785.8198053851575
1150.0,1869.6892364453863,1267.8583432043827,926.7008936073281,1388.2673535640931,1774.1989744716084,1838.76754218822,1732.4853322111023,1083.624125561814,1551.9442447701977,969.5325008462538,1668.077154582254,1699.9486428220453,1260.6023563206707,2198.0327600757055,2553.7793432314343,1343.859712956282,1687.4739333083976,1614.9733072845484,1628.1553518574267,1841.6270986782731,1038.4637523641604,975.8268924593688,762.2227030107782,1810.8440063693224,1886.0239351714104,1567.3000980198788,1407.3837300504879,2019.652237727665,1370.6458436810467,1437.7611671476634
1200.0,1869.6892364453863,1205.8552054794236,908.7868110256189,1388.2673535640931,1354.3874746746678,1795.3139333365573,1532.8572761005205,1083.624125561814,1090.188025977719,969.5325008462538,1668.077154582254,968.5253381756846,1260.6023563206707,1786.7001693811048,1684.807142680374,1288.9951357652096,1003.9067399089002,1213.906654806127,1391.403300903953,1229.3381896605915,899.4361817456075,940.8878791800928,762.2227030107782,894.619679551095,1886.0239351714104,1405.3318906477532,1339.1270977643944,1886.6127639175515,1055.4431208345043,1437.7611671476634
1250.0,1252.4646860505131,1205.8552054794236,908.7868110256189,1054.0407062003003,1182.307377756593,1115.388391934868,1128.6380532559308,1083.624125561814,1090.188025977719,969.5325008462538,1382.6046069485967,968.5253381756846,1260.6023563206707,1499.4133320796232,1318.4938547824158,676.8054570222076,928.2210218948394,1209.9729040893003,1119.6872172133253,1229.3381896605915,899.4361817456075,940.8878791800928,762.2227030107782,894.619679551095,1601.4100338829678,1403.3772198889496,1309.9769669762388,1479.5913074033429,973.0535464426592,1150.738466523246
1300.0,1144.3242888313423,691.1214379291561,769.5249453777061,964.1965285405571,1158.888511144453,1042.6171053354788,1080.1836268882982,771.47593929046,943.9265079316218,969.5325008462538,1218.216625684105,968.5253381756846,1196.3554932168836,1326.2847257272235,1235.7227396366704,676.8054570222076,928.2210218948394,1085.5726109970792,1119.6872172133253,1229.3381896605915,899.4361817456075,804.97594719385,762.2227030107782,894.619679551095,1601.4100338829678,806.9072995939024,585.9549277502136,1439.902292912711,816.3187109633742,753.7599001035635
1350.0,1144.3242888313423,691.1214379291561,769.5249453777061,964.1965285405571,825.3489920587392,1034.7716470662597,983.5528593120448,771.47593929046,836.3614026520478,969.5325008462538,1118.81719419281,907.8552625033714,985.0546201330386,657.773122794352,1196.3852076218436,676.8054570222076,928.2210218948394,833.3757776097145,1119.6872172133253,1215.0183897343031,899.4361817456075,804.97594719385,608.892511785916,820.8807108897303,1601.4100338829678,579.710446409916,585.9549277502136,806.132555829019,808.5426511286357,753.7599001035635
1400.0,952.6869220298888,565.7139592456141,639.3333214311598,883.2435231950145,825.3489920587392,787.8290134590875,753.5262130911091,638.814094090421,836.3614026520478,969.5325008462538,1070.1644046354604,735.7840937278114,985.0546201330386,657.773122794352,1023.5469990184775,578.242679590821,599.5987167466848,833.3757776097145,1119.6872172133253,912.9655184862083,899.4361817456075,543.3623948839019,608.892511785916,749.4336674446217,1133.2732715929294,548.5092253008555,585.9549277502136,806.132555829019,624.9828088822418,753.7599001035635
1450.0,952.6869220298888,565.7139592456141,629.3306819857643,806.21330030286,818.860177814323,584.0669462447415,750.9967852899475,638.814094090421,705.6569727775505,954.6928461092867,792.9617203098749,694.6858150709328,752.4161670611718,657.773122794352,834.5698385908854,578.242679590821,339.103784109535,738.9197712753305,1004.6999330368708,828.9833122690246,899.4361817456075,543.3623948839019,456.02830673899183,749.4336674446217,1127.897665776725,548.5092253008555,585.9549277502136,806.132555829019,557.1097297313713,753.7599001035635
1500.0,716.4049338427361,422.5703568738351,539.322589547569,754.3954342662925,522.4804055146196,371.44198317209504,700.9312294320716,572.6133882844624,506.7558092997972,832.999279374398,792.9617203098749,535.3858207167166,671.0511627080483,657.773122794352,834.5698385908854,393.0747161658068,339.103784109535,568.717239465618,954.8421073003085,688.9200278369831,899.4361817456075,476.34287748908497,370.21472148096433,535.2955127807131,1103.1941209705851,515.7131552007963,310.9347590065596,690.9077018131517,461.2227637801674,683.5263850186499
1550.0,481.5041502209624,422.5703568738351,418.98030045752296,584.5387326656984,522.4804055146196,371.44198317209504,683.0283720904062,437.45992173818314,506.7558092997972,832.999279374398,692.6708342699002,535.3858207167166,671.0511627080483,657.773122794352,637.9644451134108,393.0747161658068,291.18433984516093,568.717239465618,855.6040268288561,688.9200278369831,734.3247924306402,476.34287748908497,370.21472148096433,535.2955127807131,710.7106176503561,451.45835048090606,310.9347590065596,690.9077018131517,266.15825176637134,354.88926089516684
1600.0,478.0978670050439,262.54525007599005,418.98030045752296,544.77642635992,315.49034214540166,371.44198317209504,621.6912811491119,420.8731040089564,369.5263364032675,740.4184819031283,495.8442460417169,327.238010092572,416.9746020487976,469.5666153930288,637.9644451134108,393.0747161658068,291.18433984516093,546.6107370157806,473.63049484629414,643.7951408703916,723.8762140512495,433.2658607549589,370.21472148096433,366.89742641846885,577.2490575483887,451.45835048090606,310.9347590065596,419.6415681186135,255.40954526176645,354.88926089516684
1650.0,478.0978670050439,262.54525007599005,352.41400112667327,419.58187643560893,315.49034214540166,335.93647487620143,478.25201959238,354.6022258407473,369.5263364032675,662.0215674011489,495.8442460417169,319.21346057188754,382.9070136054757,434.5103370176936,616.6642329063471,393.0747161658068,291.18433984516093,544.6067454787484,473.63049484629414,457.3433197564883,653.7559240380227,433.2658607549589,228.72612483597047,366.89742641846885,577.2490575483887,418.50953809579806,310.9347590065596,419.6415681186135,255.40954526176645,354.88926089516684
1700.0,350.33750737436065,262.54525007599005,298.9196381593699,419.58187643560893,277.85508237172365,319.2475713164913,478.25201959238,334.7746753485238,338.54585411690283,387.64169413579214,428.10592398735434,242.9938417539481,382.9070136054757,345.5010269089003,437.24320417204086,279.98412069286354,291.18433984516093,309.7758571607481,473.63049484629414,457.3433197564883,529.4439543457055,304.72446948424687,210.82253662510797,306.44750509298945,577.2490575483887,213.16008978776136,310.9347590065596,419.6415681186135,234.9193706134008,316.6406488750158
1750.0,350.33750737436065,209.1840419656073,279.9243274243634,412.1745919560162,277.85508237172365,276.47605201839053,478.25201959238,334.7746753485238,257.1589933202047,387.64169413579214,381.0615523663015,242.9938417539481,382.9070136054757,345.5010269089003,431.3882847832666,279.98412069286354,206.12018783362657,309.7758571607481,464.59411496786737,274.12099523205086,529.4439543457055,298.2313633630026,210.18470665667195,306.44750509298945,551.373385441281,213.16008978776136,310.9347590065596,309.8079272409922,224.36641825648817,316.6406488750158
1800.0,277.6711135770494,209.1840419656073,246.64267268147384,307.1050217716188,253.1553213860078,189.69291020687973,376.2088184559331,310.0608706648797,227.8297201440748,333.4429224179338,312.0199738146145,242.9938417539481,382.9070136054757,317.0730478229274,314.80382619909784,220.66151325866176,201.9978662489769,151.39478470862105,415.5594271947333,274.12099523205086,381.9322841449805,268.82155013234245,210.18470665667195,234.83629919042423,510.486520937908,213.16008978776136,310.9347590065596,266.6618623554884,158.34665552963716,258.4761397614738
1850.0,277.6711135770494,161.53907612488433,159.07328967080073,246.48541304143217,188.52309908935624,164.45450034218547,284.9859686880538,157.9261514258157,199.47361631158657,305.8578164778892,269.00624115119103,234.87817393627623,295.68561591180406,153.4993468416341,291.69553179233384,220.66151325866176,140.33355955232625,148.84572466039643,414.697034837245,267.5951075977853,282.170094713584,224.83777038548965,210.18470665667195,193.12870840457825,495.5996584366568,213.16008978776136,231.764436964728,266.6618623554884,153.8069777482093,220.62816033948368
1900.0,277.6711135770494,161.53907612488433,159.07328967080073,242.31069627372617,188.52309908935624,164.45450034218547,212.02927642292013,157.9261514258157,199.47361631158657,301.8334166599856,207.47427371108455,128.64756301682644,286.1896673868483,153.4993468416341,180.1822836188315,187.9536738729599,140.33355955232625,148.84572466039643,318.799588178982,244.88051337329972,282.170094713584,224.83777038548965,135.6517513537947,185.91857039944165,431.67614163852534,213.16008978776136,231.764436964728,263.3968137084858,148.60800283279391,220.62816033948368
1950.0,235.8033259524205,161.53907612488433,135.48877787102762,197.84710871685547,179.13016373263787,124.3050092221887,212.02927642292013,155.1442299913984,160.26760030986213,236.38216971448972,207.47427371108455,123.35229751875256,225.82762297428897,153.4993468416341,180.1822836188315,187.9536738729599,97.77498527753855,127.40450837220035,293.973148834157,219.8868667650069,252.61448684726324,212.0249051306126,135.6517513537947,109.24673548654133,263.98805153895125,150.0118373459567,163.56900391615866,232.820513622684,132.49403294837168,198.5385342949048
2000.0,180.9924158878664,159.3339998450931,135.48877787102762,190.19025031200067,159.15596103574913,124.3050092221887,212.02927642292013,133.54817541917745,146.47956807833603,207.55310876789932,182.55567672715273,122.98452656219465,225.82762297428897,153.4993468416341,180.1822836188315,184.5117888297276,97.77498527753855,127.40450837220035,241.1373341042614,172.38543333144798,239.26419598683975,194.82124442624297,135.6517513537947,109.24673548654133,263.98805153895125,134.28929749314003,157.95441594670083,114.8435598765388,111.61712304317038,198.5385342949048
2050.0,180.9924158878664,114.17738985887564,123.12861804313007,170.89909457436875,151.2844959274409,100.00447273533838,198.2299235062048,129.19720194883843,127.21593043873504,207.55310876789932,182.55567672715273,115.16309239390156,225.82762297428897,153.4993468416341,180.1822836188315,150.9046967807108,67.01316355682384,98.73727174983885,241.1373341042614,172.38543333144798,229.28852762724705,174.90062396616045,75.39250655831071,78.0197888639806,232.7644758045087,118.27904721191734,157.95441594670083,114.8435598765388,98.85411116751789,170.87174815372896
2100.0,153.23567520058722,73.47114571259239,123.12861804313007,120.29967707039252,129.59412296854467,94.46328505123249,198.2299235062048,87.7650092503288,97.79962862835289,151.2209952675709,162.1453659561649,100.07425147906494,179.70729658286544,153.4993468416341,144.28026578555344,150.9046967807108,67.01316355682384,98.73727174983885,241.1373341042614,125.5796997137444,179.62202970491535,119.98911712700684,72.07743694353567,78.0197888639806,208.1871714598134,113.73121248432966,156.28385251988925,114.8435598765388,57.21306832095529,133.96730731579743
2150.0,121.22764352724263,73.47114571259239,98.44178346097353,116.96814947095804,115.72819225898608,63.50928630893739,152.93245597943852,87.7650092503288,97.79962862835289,151.2209952675709,130.94798386890648,54.91990339151189,136.96409223100216,135.28425690436833,141.3190519269054,111.30288314051444,57.742414369760645,91.96676654129942,166.98414079248576,125.5796997137444,179.62202970491535,103.59531877498618,72.07743694353567,78.0197888639806,186.34069620016768,113.73121248432966,110.3962948371192,94.85309493105113,40.67314719769256,103.02775743036496
2200.0,121.22764352724263,73.47114571259239,88.31551820034596,102.40197114990777,100.89614903190596,59.508976456218086,108.67370016825714,87.7650092503288,74.45724066289966,105.13780436078208,104.52735660520737,54.91990339151189,136.96409223100216,115.7647902118482,128.08237032626985,108.750422390077,38.49042924505551,74.75463441606716,126.36528229692942,95.91232604482335,179.62202970491535,103.59531877498618,72.07743694353567,63.46899314536926,108.0200339078414,71.2466626475642,86.77668280123501,94.85309493105113,40.67314719769256,81.40007154317905
2250.0,96.9334794109952,65.45177330976385,43.09054480308191,102.40197114990777,65.17582456725358,58.83066838580149,108.67370016825714,87.7650092503288,71.56191178734744,105.13780436078208,103.28724496445108,54.91990339151189,122.70324434173936,86.10704799006254,106.92930604732013,101.29581102717984,38.49042924505551,51.11004132318106,126.36528229692942,87.98111446281169,143.33438492829367,103.59531877498618,60.41831741428175,63.46899314536926,108.0200339078414,56.65891823811536,79.01748199412263,94.85309493105113,40.67314719769256,81.40007154317905
2300.0,79.54493423292608,64.35788489714008,43.09054480308191,89.15122382310697,60.47108123254932,48.93426319229849,103.986087002023,70.47919262751198,71.56191178734744,78.7321260048462,84.98434545805203,54.91990339151189,115.9183154750806,82.10034772902912,106.92930604732013,62.02854502845933,38.49042924505551,51.11004132318106,115.29631199546112,84.26346832981903,132.75497236964645,87.31962580712396,41.11102609683497,63.46899314536926,103.60193827730276,44.90363531949971,66.88652945126691,88.53971220632897,32.898300889671994,68.22399445377502
2350.0,56.98103706366658,47.24927565675632,43.09054480308191,61.065365465674006,60.47108123254932,45.11540740330787,85.94484314931596,58.90933211850803,38.32697469383521,61.80225930110117,84.98434545805203,43.74294908916367,85.70206759162718,82.10034772902912,64.38434997586666,59.41050194440688,33.93042531127029,48.388275318953674,100.59051296046528,84.26346832981903,91.64461670975527,50.236029472862,35.720509397169366,36.72174999020568,103.60193827730276,42.39334439678439,66.88652945126691,70.73695722234928,23.570295507416407,68.22399445377502
2400.0,46.04135632658485,46.55471303218302,43.09054480308191,57.24804726625842,57.98163366522326,36.72165201789245,69.8937071953678,47.1176116797912,30.652089362105247,55.60904234115555,45.85033807758983,36.7842340751553,71.93080070445697,74.9868937657195,64.06346155727734,35.37692636128805,26.599109402356728,48.388275318953674,79.4606648970383,68.07750558000455,74.29409778837123,48.49541107431304,34.66904769363741,36.72174999020568,103.60193827730276,41.71384571405176,54.64099614966796,68.87735198620598,23.570295507416407,39.2437879019326
2450.0,46.04135632658485,38.89235084335951,43.09054480308191,57.24804726625842,51.18322755157581,33.15272917259764,54.1887316408593,45.69499061300812,25.886542938933214,53.16763977282487,45.85033807758983,36.7842340751553,57.67823619310117,58.653168597919205,64.06346155727734,35.37692636128805,26.599109402356728,41.27646110902669,65.68689431473976,59.09538395285732,74.29409778837123,48.49541107431304,34.66904769363741,36.72174999020568,91.44941482754275,41.71384571405176,39.47478976461016,51.31486630890618,23.570295507416407,39.2437879019326
2500.0,39.5945572268398,28.476567387636663,32.1898797753298,57.24804726625842,48.28134798421932,32.79584960882871,47.54824216142556,34.950777823735024,25.886542938933214,50.10481533022253,45.85033807758983,32.631862636259704,57.67823619310117,58.653168597919205,40.421703591178016,35.37692636128805,18.03936181924828,29.248724189424497,64.76369884343134,57.862382221949,45.437638744320665,46.47589402935871,34.66904769363741,36.72174999020568,85.3394044050371,24.4432040006633,34.87933980766131,50.932187705439006,22.010835265965852,35.52420591267647
2550.0,29.24475723414701,21.093807713273026,32.045426578019566,46.682134345320314,26.955351942015405,31.317163719670063,47.54824216142556,28.52178637948097,23.516906929385215,27.756755264153306,41.53907433847108,27.366429436807,33.3815393207093,58.653168597919205,40.421703591178016,35.37692636128805,18.03936181924828,21.49601141290812,58.54538696629282,43.003744154459845,44.584731292591776,42.46599928121444,25.187970496086308,28.71346639935369,58.763131456788784,24.4432040006633,34.87933980766131,37.827485806850746,22.010835265965852,32.82502345077664
2600.0,29.24475723414701,19.370171035134646,27.09101909753771,35.78609127199604,26.955351942015405,24.20561456884996,45.61023068888032,25.88028011559752,23.516906929385215,23.198684528762605,35.22472886200704,23.853641963914654,33.3815393207093,43.054672432345896,40.421703591178016,29.09107388220412,18.03936181924828,15.76603648197053,54.07379086232268,27.378789485021677,41.93019667341949,38.46882710842336,21.29865269447228,19.66836412132128,51.57212657657709,24.4432040006633,34.87933980766131,33.86455964052368,14.055986719337813,21.41340708433165
2650.0,28.809603143101157,19.370171035134646,22.52785540179869,35.383171329303224,26.955351942015405,17.11382374617397,33.972274302317295,24.81173249282981,23.516906929385215,23.198684528762605,32.13923835530191,22.41449714664033,25.53339961369668,34.35070496646057,30.56169161934014,28.044846218347935,17.431201069839585,15.76603648197053,37.875941562749006,27.378789485021677,41.93019667341949,20.570467580115217,17.023861330183497,19.66836412132128,47.79923020439184,24.4432040006633,34.87933980766131,22.873817144911246,13.57754261397134,21.41340708433165
2700.0,28.485956039669446,12.245783774524641,14.576954598666584,32.696351120760085,26.955351942015405,16.544664100082755,33.59142236119987,20.766372261180447,19.202473907500114,16.843504591684457,26.849516603841234,12.101509293060111,25.53339961369668,19.195948107239044,30.56169161934014,23.494959467191183,14.292262989992924,15.76603648197053,34.2751034015859,26.089635485738768,41.93019667341949,20.077689359221676,11.846945390193582,12.57911314824028,36.24396165205014,16.919867370185386,32.78410089381858,22.646177207542888,13.57754261397134,19.34865909046344
2750.0,20.98857420521253,12.245783774524641,14.576954598666584,25.270255188415543,14.73359242561233,9.850432424194617,27.872535244723533,20.53826883046448,16.92974861528582,16.843504591684457,26.849516603841234,11.341497927944344,21.970827342238408,17.826417298352503,24.253856495290304,19.545909057932263,14.28651443997552,14.703599698838184,32.745666244094615,20.24432340469114,29.787252940832204,18.15941476069319,11.846945390193582,12.57911314824028,36.24396165205014,14.738608051218423,30.096891953759506,22.646177207542888,8.841156592953505,18.548051939022727
