# evals,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30
550.0,3.227464071415248,2.968246766410643,3.3039660119913785,3.319269819489113,3.362145246092118,3.476381054977953,3.0757493676170924,3.266880064568231,2.191419252594688,2.480849232924492,2.635701922147776,2.9172077340757827,3.362879691523497,3.2891788314125154,3.688233551269212,2.801566882343846,3.06308999352516,2.4567573144285446,2.9449506101409537,3.6427573313759383,3.954963169399112,3.145359819109307,3.1862878580517364,3.4701444590001485,3.6221998741731136,3.409059358901896,3.552060268895479,2.926952629201612,2.9149494562120806,1.9366277297073609
600.0,2.6036299353766625,2.7867655695221214,2.451036007519708,2.676298146846016,3.324273683852689,3.15277039765831,3.0757493676170924,2.802186942889816,2.191419252594688,2.480849232924492,2.635701922147776,2.603309121841886,3.111263835631477,2.948735601907674,3.550456657548364,2.648662280253939,2.7878536597149086,1.9496112343351348,2.9449506101409537,3.422830747134876,3.2144013594447687,2.5574863478180667,2.678806972337605,3.210522253867514,2.483819838963009,3.2299739371120992,3.5101308889390195,2.8899204108974,2.9149494562120806,1.8912721284073752
650.0,2.6036299353766625,2.7867655695221214,2.451036007519708,2.676298146846016,2.745519594422584,3.0922718310655544,2.7045502488907,2.2068663576067458,2.191419252594688,2.4763404459571987,2.635701922147776,2.603309121841886,3.002655569099878,2.948735601907674,2.304941883656896,2.325962251768391,2.7878536597149086,1.9496112343351348,2.9449506101409537,2.786413655730687,2.669745535495433,2.5574863478180667,2.3265565403739834,2.8854721864748805,2.350300075199632,3.0346074052659,3.0576159893678327,2.3208431166881383,2.755622000638719,1.8912721284073752
700.0,2.452625573460934,2.3854884414386417,2.449608572229427,2.0620504799129766,2.514217317061831,2.197637105837076,2.5255878913064205,1.8508809004140676,2.191419252594688,2.157164405268161,2.635701922147776,2.603309121841886,2.512764077588736,2.341948032571007,2.304941883656896,2.0076600882331928,2.437794501174072,1.722311922914865,2.436207092577796,2.786413655730687,2.669745535495433,2.460895969169329,2.3265565403739834,2.15276980064698,2.2886395563223334,2.4074400341102637,2.5436758955038727,2.3208431166881383,2.1780678124239152,1.8912721284073752
750.0,2.452625573460934,1.982728497077836,2.095859737679292,1.9854857246013315,2.2138604068675694,2.142567914542313,2.4528562826910134,1.8508809004140676,2.068656324357925,2.157164405268161,2.428878261668297,2.2379138618223013,2.2652016454193316,2.211004487302074,2.2634496716523183,2.0076600882331928,2.437794501174072,1.722311922914865,2.436207092577796,2.29610137742484,2.495156357532645,2.332620505300953,1.8930592110148736,2.15276980064698,2.2886395563223334,2.269516932634209,2.463889361477631,2.3208431166881383,2.026046217214392,1.8912721284073752
800.0,2.2406276755862975,1.9115113975390847,1.756276115493376,1.670806044694702,1.4526083583239804,1.9425595079359383,2.115628362861957,1.8508809004140676,1.9899760547503695,2.157164405268161,2.428878261668297,2.2379138618223013,2.2652016454193316,2.003431837108913,2.2634496716523183,1.806380872114794,2.3139666932136462,1.722311922914865,2.036588403139937,2.29610137742484,2.468477242242184,1.6822502820863972,1.8288883222677468,2.123360996341272,2.2886395563223334,2.2080827220057184,2.2530162867940584,2.3208431166881383,1.850938974100296,1.8912721284073752
850.0,2.1256066102279334,1.9115113975390847,1.756276115493376,1.670806044694702,1.4526083583239804,1.5445679829899623,1.9515218339975176,1.8339028491064076,1.9899760547503695,1.9851439029486369,2.1340790426657867,2.0250172061557326,2.197407639377028,1.9633531415130296,2.2634496716523183,1.7599607900236371,1.9198647623405396,1.722311922914865,2.0147322360124438,2.276484677370952,2.068710373016044,1.5489058571024807,1.490628294398236,1.9642422863236084,2.206363216878501,1.6392999935176895,2.2044181499646927,1.8636773256199073,1.7692745339313882,1.8912721284073752
900.0,1.9956561441356315,1.7314433255449095,1.5128422544693467,1.670806044694702,1.4526083583239804,1.5445679829899623,1.901891478286916,1.8339028491064076,1.7111165990506392,1.7833772733388296,2.0575600673858014,1.887334124377064,1.7410669465961948,1.849019967770908,2.2634496716523183,1.7115131194107804,1.9198647623405396,1.6160516488081071,1.777765582192644,2.098924955421583,1.8159341571673415,1.5489058571024807,1.490628294398236,1.5999110216500896,2.108295281302656,1.6358255739957464,2.0422098617508544,1.837269306386777,1.5879450288812824,1.4778382870179583
950.0,1.7560259529025477,1.7224004359182925,1.4075180732522004,1.6454850920799196,1.4526083583239804,1.5445679829899623,1.644184754997488,1.7209768372714451,1.7111165990506392,1.7833772733388296,1.9118687883999324,1.887334124377064,1.7410669465961948,1.8297476789196716,1.9463607173710435,1.591414361983768,1.5950107312138395,1.553501608692194,1.7211192284312866,1.4955169394518724,1.8159341571673415,1.5489058571024807,1.4781995861554502,1.5999110216500896,2.108295281302656,1.6358255739957464,1.9955575060552104,1.837269306386777,1.5736658569262625,1.4778382870179583
1000.0,1.7560259529025477,1.316961871034367,1.389802724149129,1.5519950117752244,1.4435361586523374,1.5445679829899623,1.644184754997488,1.5584302012301323,1.6377195540154608,1.7674319982635605,1.789355355682458,1.8099160652603332,1.7410669465961948,1.7548106956794367,1.9463607173710435,1.4653070671350048,1.5025093036146513,1.4397532064082388,1.7211192284312866,1.4955169394518724,1.715261105875125,1.5489058571024807,1.4116092718870985,1.5999110216500896,2.108295281302656,1.526486685306005,1.6271387534212072,1.837269306386777,1.5736658569262625,1.4778382870179583
1050.0,1.640757793471067,1.316961871034367,1.389802724149129,1.4230487268124896,1.4435361586523374,1.5445679829899623,1.5252715346666204,1.499162659153534,1.506734139697676,1.6638165262889644,1.5467232653519571,1.4954675544110294,1.7347898489341511,1.6178711596475428,1.817439705735022,1.335965010405328,1.5025093036146513,1.4397532064082388,1.668068828077322,1.4955169394518724,1.501790262145584,1.2713752511189276,1.3322529629512392,1.471421020145057,1.8104894061170456,1.526486685306005,1.5349232631325316,1.5669043666596847,1.391369140952008,1.4155375013280687
1100.0,1.4674274661864115,1.316961871034367,1.3205801652815183,1.4230487268124896,1.4435361586523374,1.4900158741013139,1.5252715346666204,1.4252418680440964,1.4296878179897283,1.2423589524268714,1.436942180251016,1.4931987662148551,1.5126551033753897,1.5226518228394035,1.6588635886831673,1.335965010405328,1.4218697002115495,1.4397532064082388,1.560745205287199,1.4605052916843455,1.501790262145584,1.2713752511189276,1.3322529629512392,1.452720459652687,1.4715309556747185,1.391262543843255,1.450747126549048,1.5049007899798372,1.391369140952008,1.2647312528518893
1150.0,1.4674274661864115,1.316961871034367,1.2316865116454456,1.347068003849493,1.4435361586523374,1.4596961197270106,1.5131865189027596,1.27090334529601,1.3879937144264791,1.2423589524268714,1.4170264590537447,1.4249803328648007,1.3151454465084158,1.4385639846919331,1.6588635886831673,1.335965010405328,1.4218697002115495,1.403736320592606,1.407043337096188,1.4605052916843455,1.2596248623041648,1.243955564980126,1.1905893632465527,1.452720459652687,1.4715309556747185,1.391262543843255,1.3518482517358874,1.5049007899798372,1.3426715433790126,1.2647312528518893
1200.0,1.4674274661864115,1.3014660902121866,1.227126994229662,1.347068003849493,1.3386083265339888,1.4488547629779884,1.2699988673233775,1.27090334529601,1.320450327072128,1.2423589524268714,1.4170264590537447,1.2420949914330124,1.3151454465084158,1.3769937137694264,1.5795410290167995,1.3222425241918336,1.2508597671894917,1.3039729905376536,1.407043337096188,1.3073457211313355,1.2242104013656887,1.235220074892291,1.1905893632465527,1.2236524044147392,1.4715309556747185,1.351341503147274,1.3348017327362487,1.4716180111243162,1.2638500970188125,1.2647312528518893
1250.0,1.3131252718879876,1.3014660902121866,1.227126994229662,1.2635224650577772,1.2955674260834296,1.2788784809861975,1.2406374099856303,1.27090334529601,1.2620214460144574,1.2423589524268714,1.3456427540934848,1.2420949914330124,1.3151454465084158,1.3769937137694264,1.3140909795946405,1.1691998531443026,1.2508597671894917,1.3024402440720484,1.2848904633824592,1.3073457211313355,1.2242104013656887,1.235220074892291,1.1905893632465527,1.2236524044147392,1.4003543791935376,1.3508468251838237,1.327477911805523,1.3698730129416212,1.2432557179872794,1.2158573851077956
1300.0,1.286100735653992,1.1727862463035192,1.1923981581110672,1.2410186085400692,1.2955674260834296,1.2606604698612212,1.2406374099856303,1.1901703086964215,1.2512947140412007,1.2423589524268714,1.3045067276274749,1.2420949914330124,1.2990945829477498,1.3769937137694264,1.3140909795946405,1.1691998531443026,1.2494364851913744,1.2713462264253488,1.2848904633824592,1.3073457211313355,1.2242104013656887,1.2013711443351789,1.1905893632465527,1.2236524044147392,1.4003543791935376,1.2017145839324068,1.14653644511534,1.359958552185851,1.204081834995581,1.2158573851077956
1350.0,1.286100735653992,1.1727862463035192,1.1923981581110672,1.2410186085400692,1.2399325782236736,1.2586691846893097,1.1864872233042008,1.1901703086964215,1.1943881003525572,1.2423589524268714,1.2809798471285605,1.2269511909329944,1.2458011157070137,1.3271983842751796,1.3140909795946405,1.1691998531443026,1.2171894762914615,1.2144179198870435,1.2031133035554582,1.303229888330228,1.2242104013656887,1.2013711443351789,1.1522267730762215,1.2052098071768276,1.4003543791935376,1.1425982299913984,1.14653644511534,1.2015428505614598,1.2020525323928954,1.2158573851077956
1400.0,1.2381740110375359,1.138993941840464,1.1598890738385288,1.2208009263789543,1.2399325782236736,1.1969717969226767,1.1373786093121658,1.1597212919895363,1.1943881003525572,1.2423589524268714,1.2686130937413522,1.1839430815417753,1.2458011157070137,1.3038413994521485,1.261344050308624,1.1445645119545063,1.2171894762914615,1.2144179198870435,1.2031133035554582,1.2283430227863914,1.2242104013656887,1.1358414513521524,1.1522267730762215,1.1873493081095563,1.2828498162805755,1.1370937898537672,1.14653644511534,1.2015428505614598,1.1561968719589184,1.210840467551102
1450.0,1.2381740110375359,1.138993941840464,1.1573208804205264,1.2013192235527503,1.1698953195906068,1.1460080743645826,1.1373786093121658,1.1597212919895363,1.1933729036106508,1.2387115401384352,1.2419117376563775,1.173670886188166,1.1880924382180051,1.25354081046545,1.261344050308624,1.1445645119545063,1.1520099162185502,1.1847250084486465,1.1853635017049686,1.2072433682918025,1.2242104013656887,1.1358414513521524,1.1147032015151535,1.1873493081095563,1.2819755231911352,1.1370937898537672,1.14653644511534,1.2015428505614598,1.1392783203169563,1.1395191668470637
1500.0,1.1791131515785027,1.138993941840464,1.134834494158634,1.194773429110333,1.146573375952182,1.092890148233985,1.119742232761782,1.143145333585238,1.1573463403543016,1.2081459166709891,1.1763103738746736,1.1338427459312719,1.1661515239642963,1.2208690693340332,1.2311321209772284,1.0982694865292513,1.1520099162185502,1.1421756640868452,1.1549842930619996,1.173440496213518,1.2242104013656887,1.119092077183585,1.0924391535602949,1.1338231875359357,1.275818657991064,1.1289259892394332,1.0777350506836367,1.1727311343210578,1.1153070533586744,1.1395191668470637
1550.0,1.120372712907675,1.115403516986268,1.104545495863786,1.1343511421334127,1.1441591623265013,1.092890148233985,1.1131370236304623,1.1093576270066847,1.1227888252577156,1.2081459166709891,1.1763103738746736,1.1338427459312719,1.1661515239642963,1.1955020848649238,1.171137434868494,1.0982694865292513,1.095571494644748,1.1421756640868452,1.1105105469894876,1.173440496213518,1.183586603908641,1.119092077183585,1.0924391535602949,1.1338231875359357,1.1776745644811166,1.1128655538825356,1.0777350506836367,1.1727311343210578,1.0665380968638427,1.118688806098951
1600.0,1.1195256016998079,1.115403516986268,1.104545495863786,1.1196773064238523,1.1234794407027935,1.092890148233985,1.1131370236304623,1.1052128138756812,1.1062973756460415,1.18510835192485,1.169834935723882,1.0818100412253036,1.1042256658726535,1.1355832557322356,1.169452014879074,1.0982694865292513,1.095571494644748,1.0983266085985253,1.110490110517097,1.1611234455204733,1.1809746522598998,1.1083165069361283,1.0924391535602949,1.0919637967612883,1.1437021411725297,1.1128655538825356,1.0777350506836367,1.1049105540009803,1.0638545153306211,1.0927410709927423
1650.0,1.1195256016998079,1.0946633901321168,1.0881083675345775,1.0936168915204956,1.1228716683408164,1.08398167165695,1.0869032686943347,1.0886714791036145,1.0952003679439553,1.165499019506632,1.099651317567122,1.0798886450912963,1.0957134672856483,1.1276981249733335,1.169452014879074,1.0982694865292513,1.095571494644748,1.0983266085985253,1.1021673011090478,1.1143077424103887,1.163437182081827,1.104431675003526,1.0573139844404058,1.0919637967612883,1.1437021411725297,1.1046271795211748,1.0777350506836367,1.1049105540009803,1.0638545153306211,1.0742228770484559
1700.0,1.0875823859370553,1.053552606591831,1.0744740909812007,1.0936168915204956,1.1189629423966312,1.0798171728292951,1.0869032686943347,1.0836938238422364,1.068861811721238,1.096920991699012,1.0945178622490939,1.0695021042617658,1.0957134672856483,1.1011977147378516,1.1349921596598316,1.0699974123293492,1.094784437236878,1.076416468493102,1.1021673011090478,1.1143077424103887,1.1138051596144891,1.0991460901355012,1.0527180510421303,1.0741154602129068,1.1437021411725297,1.0532932770491608,1.0777350506836367,1.1049105540009803,1.0580786506311397,1.0499510424695484
1750.0,1.0875823859370553,1.0493923377216356,1.0699445560923007,1.0902118819831232,1.0852230032193764,1.0691137702967213,1.0759730560055072,1.0751708733968623,1.068861811721238,1.0954304340049463,1.0945178622490939,1.0641313602532965,1.0957134672856483,1.1011977147378516,1.0897981423625847,1.0699974123293492,1.094784437236878,1.0558177893401253,1.096772538356959,1.082358309547152,1.1138051596144891,1.0922922745341548,1.0526448065197591,1.0559155675007088,1.1392545278680684,1.0532932770491608,1.0777350506836367,1.0774682735024599,1.0580786506311397,1.0499510424695484
1800.0,1.0694186449300287,1.0493923377216356,1.0617276547465933,1.05828114049032,1.0852230032193764,1.0474293227731852,1.0719507414180511,1.0751708733968623,1.0539741432728704,1.0859727798365002,1.0695156141000448,1.0640669278232204,1.0957134672856483,1.0786490308281071,1.0884296591432496,1.055157111451217,1.092713153507834,1.041813441066901,1.096772538356959,1.0625688650347125,1.1059619115560897,1.0849267877996565,1.0526448065197591,1.0559155675007088,1.126786847296558,1.0532932770491608,1.0751641833602015,1.0666598924937687,1.0490937402041327,1.0499510424695484
1850.0,1.0694186449300287,1.0493923377216356,1.0393965914946588,1.05828114049032,1.0799017069563808,1.0410604378156294,1.0335111357962412,1.05643451634645,1.0530082164670806,1.08500539729794,1.0677065308559772,1.0552528706901547,1.073917438072843,1.077251224612422,1.0884296591432496,1.055157111451217,1.0810174777899988,1.041813441066901,1.0824228386217971,1.0625688650347125,1.0991413955333271,1.0738242931215038,1.0525324181436275,1.0559155675007088,1.1081097095560624,1.0532932770491608,1.0574424033087864,1.0666598924937687,1.042309101587727,1.0462808366246135
1900.0,1.0694186449300287,1.038015040812632,1.0393965914946588,1.0567763319573915,1.04524069965161,1.0410604378156294,1.0335111357962412,1.0443957421511747,1.0530082164670806,1.0739568094945853,1.0546434654295627,1.0437399439800263,1.071535984578502,1.0674873744698767,1.070351950424543,1.0460023230405207,1.063699889891546,1.041813441066901,1.0824228386217971,1.0625688650347125,1.079839216966095,1.0471703438584068,1.036305368791004,1.0436048201189096,1.0781049442501192,1.0497945816110683,1.0574424033087864,1.0658677949071387,1.0392388498138354,1.0378987474995263
1950.0,1.0588328862544347,1.038015040812632,1.0338214840333684,1.0567763319573915,1.0377383159383389,1.0315710828097375,1.0335111357962412,1.041747423540632,1.0530082164670806,1.0555162288088547,1.0546434654295627,1.01250533136381,1.0564617494878736,1.048608396019076,1.064887576327169,1.0460023230405207,1.0581022379148488,1.0391739586243842,1.0430065548678824,1.0551854531882072,1.0654466733421795,1.0471703438584068,1.0324365123098296,1.0334671600514487,1.072968984862665,1.0418845100518284,1.0427944077791187,1.0579929265505583,1.035893746196558,1.0351745058837825
2000.0,1.043518229963522,1.0369415088963876,1.028652824102971,1.0508589658280194,1.0377383159383389,1.024122134178105,1.0286822471658157,1.0279330416474195,1.0328538196841832,1.0325675167012427,1.0416621436638542,1.01250533136381,1.0564617494878736,1.048608396019076,1.0529520655151567,1.0421463729946805,1.049902426976136,1.0355008201434444,1.0430065548678824,1.052514038270204,1.0654466733421795,1.0397163385412365,1.0319157303756015,1.029079973015616,1.0562150898245424,1.0355670938948591,1.0354576251794212,1.042951363678737,1.0123805621049664,1.0294193165592496
2050.0,1.043518229963522,1.0256167697701073,1.0067511614680422,1.0452363592814211,1.0377383159383389,1.024122134178105,1.0246061603217107,1.0279330416474195,1.0328538196841832,1.0325675167012427,1.0394180707926937,1.01250533136381,1.0564617494878736,1.0398475401925056,1.0462380165146168,1.034262217008898,1.0265122178675896,1.0279573787923828,1.0430065548678824,1.0450416581534567,1.0576019223420468,1.0397163385412365,1.025209950285383,1.029079973015616,1.0562150898245424,1.0355670938948591,1.0298075399694295,1.0388673563705777,0.99601250460841,1.0246394806375017
2100.0,1.043518229963522,1.0159921595966863,1.0067511614680422,1.0370568444548403,1.0377383159383389,1.024122134178105,1.0246061603217107,1.0279330416474195,1.0328538196841832,1.0325675167012427,1.0354330781527579,1.01250533136381,1.0449241013150288,1.0398475401925056,1.0374421410286867,1.034262217008898,1.0265122178675896,1.0195282400857513,1.025280716483145,1.042516971817858,1.0501735979023812,1.0312090169027484,1.023187258516305,1.020591105859574,1.0562150898245424,1.0179028705587059,1.0185058414469095,1.0339015640621931,0.9584041220510896,1.0220039649454224
2150.0,1.034908948547974,0.9941276009131756,1.0067511614680422,1.0294485038744094,1.0377383159383389,1.003949190638312,1.0229891649077811,1.0257062832143184,1.024708104975231,1.0268733020032643,1.0354330781527579,1.01250533136381,1.0342172745643907,1.0249917484184392,1.0362582701619472,1.0277406467655987,1.0245493197701119,1.0195282400857513,1.025280716483145,1.025806349067863,1.0308817226229279,1.0312090169027484,1.0056422798443847,1.0105073136415028,1.047702052478756,1.011993111919281,1.0185058414469095,1.024682614649681,0.9584041220510896,1.0210759882386304
2200.0,1.0266006270910146,0.9941276009131756,1.0005909235636294,1.0294485038744094,1.0326519429554815,1.003949190638312,1.0178993723949608,1.0193518064401923,0.9765234175926637,1.0197924914558278,1.0289567394688448,0.9998836654861794,1.0342172745643907,1.0249917484184392,1.031639796637806,1.0277406467655987,1.0206810575830507,1.0124307285322047,1.025280716483145,1.025806349067863,1.018918338554788,1.0312090169027484,1.0056422798443847,0.9602956613673982,1.0425161407518917,1.011993111919281,1.0185058414469095,1.024682614649681,0.9584041220510896,1.0166139985218208
2250.0,1.0225023449122697,0.9941276009131756,0.9588036879702816,1.0246380404262538,1.0279421211888244,1.003949190638312,1.0086473846943427,1.0193518064401923,0.9765234175926637,1.0197924914558278,1.0223490814229352,0.9998836654861794,1.0322560637545604,1.024857757767209,1.027244928641838,1.022527239322608,1.0054729921285719,1.0043383711933491,1.025280716483145,1.021353194723322,1.018918338554788,1.0135434304495654,0.9870309585849021,0.9602956613673982,1.0375117583156517,1.011993111919281,1.0106551491920084,1.0181746141048122,0.9584041220510896,0.9792638619204782
2300.0,0.9974836108842279,0.9941276009131756,0.9588036879702816,1.0175432690945783,1.0223107377835339,1.00129121507516,1.0086473846943427,0.9796602949183069,0.9765234175926637,1.014698475633104,1.0223490814229352,0.9998836654861794,1.022661142316227,1.024857757767209,1.0265503837925378,1.0162004641781788,1.0054729921285719,1.0043383711933491,1.0156035166692094,1.0126441369306902,1.018812045058458,1.0135434304495654,0.9558593535545248,0.9602956613673982,1.0375117583156517,1.0009361405147394,1.0106551491920084,1.0181746141048122,0.9584041220510896,0.9792638619204782
2350.0,0.9903135546995347,0.9941276009131756,0.9588036879702816,1.0037847410340817,1.0151915244954333,0.8926325880396602,0.9829782453937536,0.9796602949183069,0.9765234175926637,1.0091605417277318,1.0123145624362007,0.9873789183239714,0.9887508161675584,1.02485678514752,1.010276979132066,1.0162004641781788,1.0054729921285719,0.9760313459233245,1.013610698730645,1.0126441369306902,1.0156422990233385,1.0135434304495654,0.9558593535545248,0.9602956613673982,1.021179954386189,0.9378529593764119,1.0073656443754484,0.998929438012616,0.9403183452113956,0.9792638619204782
2400.0,0.9903135546995347,0.9941276009131756,0.9588036879702816,0.9927323281307987,1.0151915244954333,0.8926325880396602,0.9672476278635722,0.941905205813162,0.9765234175926637,1.0054653847902664,0.997843017578344,0.9873789183239714,0.9887508161675584,1.0084148115202929,0.9947834943846102,0.9991123738235748,0.9960141768590458,0.9760313459233245,0.9841466712884035,1.0065611371768315,1.0132644858136013,0.9899000310911722,0.9558593535545248,0.9602956613673982,1.019283688328655,0.9378529593764119,0.9576474286412371,0.998929438012616,0.918900875127684,0.9792638619204782
2450.0,0.9903135546995347,0.9941276009131756,0.9278341946938237,0.9927323281307987,1.0151915244954333,0.8926325880396602,0.9672476278635722,0.8871862248954047,0.9623390562931404,1.0054653847902664,0.9649432205749562,0.9873789183239714,0.9439041021463128,0.9909540198923625,0.9595132010218622,0.9762590439832488,0.9960141768590458,0.9471847956398488,0.9841466712884035,0.9552730476926221,0.9906913987820257,0.9899000310911722,0.9558593535545248,0.9289081083196388,1.0110755042924175,0.9378529593764119,0.9576474286412371,0.987584369759136,0.8794059048197704,0.9792638619204782
2500.0,0.9854850051423789,0.94220001597018,0.9278341946938237,0.9872860936082564,0.9637276287605245,0.8926325880396602,0.9218101718629677,0.8871862248954047,0.9623390562931404,0.9913045723201434,0.94871236311098,0.9765325046301744,0.9439041021463128,0.9909540198923625,0.9474863140546621,0.9762590439832488,0.9738376761659351,0.8725590269887955,0.9841466712884035,0.9552730476926221,0.9906913987820257,0.9899000310911722,0.8658629785660088,0.9203385874995624,1.0085055168411488,0.9055044759468948,0.9576474286412371,0.987584369759136,0.8794059048197704,0.9792638619204782
2550.0,0.9838199170755486,0.8990728917085794,0.9278341946938237,0.9708335253779504,0.9637276287605245,0.8918488797043491,0.8838507649624475,0.8196035862089572,0.9623390562931404,0.8937421974561861,0.94871236311098,0.965858760983492,0.9439041021463128,0.9584187572970042,0.9474863140546621,0.9172225225607109,0.9481462538269848,0.8725590269887955,0.9799538916023488,0.9552730476926221,0.9906913987820257,0.952317259935308,0.8658629785660088,0.8807372863394366,0.9755689773121773,0.9055044759468948,0.9276883264822036,0.9691981350195352,0.8430688101139077,0.8817242409832192
2600.0,0.9756520539604341,0.8182960991391282,0.8949583254592148,0.9610609703271673,0.9637276287605245,0.8918488797043491,0.8838507649624475,0.8196035862089572,0.9623390562931404,0.8937421974561861,0.94871236311098,0.9318284142014099,0.9415431976447902,0.9584187572970042,0.9474863140546621,0.9172225225607109,0.9114369838384856,0.7901339244293086,0.9611076473178369,0.9552730476926221,0.934802201651027,0.8636415230900749,0.8462547235777274,0.8807372863394366,0.9755689773121773,0.8061543861277571,0.8591112060871741,0.9502195496218425,0.8037211430934477,0.8817242409832192
